Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2024-03-15 18:10:17.246 +0530,"Success",0:00:00,0,0,0,"20240315_181017.246/LogFile.txt","","",1
